"Lines","Long","Lat","crop","elevation_m"
"IS24786.B064FABXX.1.250009997",13.63000011,10.88000011,"sorghum",673
"IS24875.D1EYBACXX.1.250137819",9.210000038,9.390000343,"sorghum",1189
"IS25055.B064FABXX.1.250009954",-0.980000019,9.399999619,"sorghum",152
"IS25098.D1EYBACXX.1.250137820",-1.031819,7.9550113,"sorghum",114
"IS25506.D1EYBACXX.1.250137821",30.09000015,-3.210000038,"sorghum",1560
"IS25543.D1EYBACXX.1.250137822",28.95000076,-2.559999943,"sorghum",1739
"IS25548.MRG.4.250047537",29.36000061,-2.059999943,"sorghum",1700
"IS25670.D1EYBACXX.1.250137823",-4.090000153,13.43999958,"sorghum",386
"IS25690.D1EYBACXX.1.250137824",-6.559999943,14.72999954,"sorghum",287
"IS25694.D1EYBACXX.1.250137825",-7.659999847,15.01000023,"sorghum",266
"IS25702.628P7AAXX.7.250007063",-9.380000114,15.15999985,"sorghum",275
"IS25706.D1EYBACXX.1.250137826",-8.229999542,14.46000004,"sorghum",326
"IS25708.D1EYBACXX.1.250137827",-8.479999542,15.26000023,"sorghum",310
"IS25722.D1EYBACXX.1.250137828",-9.550000191,14.30000019,"sorghum",284
"IS25732.MRG.4.250047538",-10.35999966,14.27000046,"sorghum",325
"IS25733.B064FABXX.1.250009950",-9.350000381,15.05000019,"sorghum",292
"IS25752.D1EYBACXX.1.250137829",-3.50999999,15.01000023,"sorghum",281
"IS25766.D1EYBACXX.1.250137830",-4.039999962,15.42000008,"sorghum",264
"IS25772.D1EYBACXX.1.250137831",-11.65999985,13.85999966,"sorghum",145
"IS25783.D1EYBACXX.1.250137832",-11.35000038,15.31000042,"sorghum",160
"IS25784.D1EYBACXX.1.250137833",-10.36999989,13.39000034,"sorghum",234
"IS25798.D1EYBACXX.1.250137834",-9.710000038,12.02999973,"sorghum",559
"IS25804.D1EYBACXX.1.250137835",-11.07999992,12.39999962,"sorghum",185
"IS25812.D1EYBACXX.1.250137836",-10.57999992,12.71000004,"sorghum",321
"IS25816.D1EYBACXX.1.250137837",-6.119999886,11.44999981,"sorghum",380
"IS25836.B064FABXX.1.250010010",-10.27000046,15.14999962,"sorghum",254
"IS25839.D1EYBACXX.1.250137838",-4.119999886,14,"sorghum",325
"IS25848.D0D0HACXX.5.250046091",-9.449999809,13.35000038,"sorghum",346
"IS25865.D1EYBACXX.1.250137839",-9.119999886,12.57999992,"sorghum",359
"IS25868.D1EYBACXX.1.250137840",-9.979999542,12.88000011,"sorghum",308
"IS25877.D1EYBACXX.1.250137841",-8.199999809,13.06999969,"sorghum",419
"IS25888.D1EYBACXX.1.250137842",-7.579999924,14.21000004,"sorghum",368
"IS25912.D1EYBACXX.1.250137843",-8.449999809,13.69999981,"sorghum",333
"IS25913.D1EYBACXX.1.250137844",-7.800000191,13.46000004,"sorghum",390
"IS25921.D1EYBACXX.1.250137845",-7.559999943,13.05000019,"sorghum",334
"IS25931.D1EYBACXX.1.250137846",-8.380000114,12.02999973,"sorghum",346
"IS25936.D1EYBACXX.1.250137847",-8.25,11.56000042,"sorghum",348
"IS25945.D1EYBACXX.1.250138133",-7.539999962,11.59000015,"sorghum",359
"IS25966.D1EYBACXX.1.250138134",-8.199999809,10.60000038,"sorghum",414
"IS25985.D1EYBACXX.1.250138135",-7.260000229,10.27999973,"sorghum",404
"IS25987.D1EYBACXX.1.250138136",-6.5,10.75,"sorghum",345
"IS25989.MRG.4.250047541",-7.010000229,11.27999973,"sorghum",367
"IS26000.D1EYBACXX.1.250138137",-5.409999847,11.85999966,"sorghum",314
"IS26005.D1EYBACXX.1.250138138",-5.400000095,11.13000011,"sorghum",515
"IS26008.D1EYBACXX.1.250138139",-5.769999981,10.55000019,"sorghum",344
"IS26025.MRG.4.250047542",-6.360000134,12.39000034,"sorghum",317
"IS26031.D1EYBACXX.1.250138140",-5.5,13.06999969,"sorghum",292
"IS26056.D1EYBACXX.1.250138141",-4.579999924,13.27999973,"sorghum",302
"IS26072.D1EYBACXX.1.250138142",-5.050000191,12.55000019,"sorghum",318
"IS26090.D1EYBACXX.1.250138143",-3.339999914,16.09000015,"sorghum",266
"IS26091.D1EYBACXX.1.250138144",-2.680000067,15.21000004,"sorghum",301
"IS26101.D1EYBACXX.1.250138145",-1.409999967,15.17000008,"sorghum",289
"IS26103.D1EYBACXX.1.250138146",-2.049999952,15,"sorghum",272
"IS26108.D1EYBACXX.1.250138147",-2.75,14.65999985,"sorghum",300
"IS26110.B064FABXX.1.250010016",-2.230000019,14.43000031,"sorghum",279
"IS26123.D1EYBACXX.1.250138148",-3.349999905,13.75,"sorghum",257
"IS26131.D1EYBACXX.1.250138149",-3.160000086,14.39999962,"sorghum",289
"IS26136.D1EYBACXX.1.250138150",-3.75,14.40999985,"sorghum",375
"IS26137.D1EYBACXX.1.250138151",-5.210000038,14.85999966,"sorghum",272
"IS26142.D1EYBACXX.1.250138152",-6.010000229,14.77999973,"sorghum",276
"IS26147.D1EYBACXX.1.250138153",-5.25,13.57999992,"sorghum",275
"IS26148.D1EYBACXX.1.250138154",-11.46000004,14.30000019,"sorghum",133
"IS26198.D0D0HACXX.5.250046092",0.07,10.59000015,"sorghum",275
"IS26222.MRG.4.250047544",0.230000004,10.80000019,"sorghum",278
"IS26224.D0D0HACXX.5.250046093",0.49000001,10.5,"sorghum",132
"IS26282.D1EYBACXX.1.250138155",0.439999998,9.529999733,"sorghum",146
"IS26285.D1EYBACXX.1.250138156",0.49000001,10.01000023,"sorghum",138
"IS26370.D1EYBACXX.1.250138157",1.110000014,9.130000114,"sorghum",371
"IS26376.D1EYBACXX.1.250138158",1,8.359999657,"sorghum",329
"IS26390.D1EYBACXX.1.250138159",0.850000024,6.900000095,"sorghum",170
"IS26404.D1EYBACXX.1.250138161",1.350000024,6.199999809,"sorghum",3
"IS26419.D1EYBACXX.1.250138162",1.730000019,6.800000191,"sorghum",62
"IS26434.D1EYBACXX.1.250138163",3.150000095,9.510000229,"sorghum",430
"IS26485.D1EYBACXX.1.250138164",3.700000048,10.93000031,"sorghum",269
"IS26516.D1EYBACXX.1.250138165",3.230000019,11.93999958,"sorghum",171
"IS26532.D1EYBACXX.1.250138166",2.529999971,11.64999962,"sorghum",283
"IS26540.D1EYBACXX.1.250138167",2.25,11.02000046,"sorghum",308
"IS26548.D1EYBACXX.1.250138168",2.710000038,10.77999973,"sorghum",329
"IS26565.D1EYBACXX.1.250138169",1.379999995,10.48999977,"sorghum",435
"IS26566.D1EYBACXX.1.250138170",2.059999943,6.400000095,"sorghum",28
"IS26575.D1EYBACXX.1.250138171",1.080000043,10.93000031,"sorghum",174
"IS26576.D1EYBACXX.1.250138172",3,11.18000031,"sorghum",287
"IS26579.D1EYBACXX.1.250138173",2.559999943,9.409999847,"sorghum",348
"IS26588.D1EYBACXX.1.250138174",1.50999999,10,"sorghum",386
"IS26594.D1EYBACXX.1.250138175",1.659999967,9.010000229,"sorghum",388
"IS26596.D1EYBACXX.1.250138176",1.730000019,8.5,"sorghum",291
"IS26598.D1EYBACXX.1.250138177",1.629999995,9.5,"sorghum",417
"IS26602.D1EYBACXX.1.250138178",1.659999967,7.829999924,"sorghum",232
"IS26634.D1EYBACXX.1.250138179",24.17000008,-13.82999992,"sorghum",1132
"IS26635.D1EYBACXX.1.250138180",23,-13.5,"sorghum",1081
"IS26638.D1EYBACXX.1.250138181",24.82999992,-12.32999992,"sorghum",1267
"IS26641.D1EYBACXX.1.250138182",28.90999985,-9.649999619,"sorghum",1079
"IS26821.D1EYBACXX.1.250138183",44.00999832,12.63000011,"sorghum",21
"IS26827.D1EYBACXX.1.250138184",43.31999969,16.59000015,"sorghum",519
"IS26837.D1EYBACXX.1.250138185",32.45000076,5.039999962,"sorghum",491
"IS26925.D1EYBACXX.1.250138186",77.66999817,8.720000267,"sorghum",53
"IS26978.D1EYBACXX.1.250138187",77.05000305,21.31999969,"sorghum",676
"IS26991.D1EYBACXX.1.250138188",85.33000183,23.35000038,"sorghum",642
"IS26993.D1EYBACXX.1.250138189",84.80999756,23.82999992,"sorghum",546
"IS27003.D1EYBACXX.1.250138190",76.08000183,27.67000008,"sorghum",387
"IS27071.D1EYBACXX.1.250138191",30.78000069,-20.88999939,"sorghum",599
"IS27087.D1EYBACXX.1.250138192",31.40999985,-22.04000092,"sorghum",281
"IS27100.D1EYBACXX.1.250138193",31.45000076,-20.35000038,"sorghum",786
"IS27123.D1EYBACXX.1.250138194",28.89999962,-19.01000023,"sorghum",1146
"IS27129.D1EYBACXX.1.250138195",27.82999992,-20.47999954,"sorghum",1354
"IS27132.D1EYBACXX.1.250138196",27.75,-19.76000023,"sorghum",1095
"IS27137.D1EYBACXX.1.250138197",30,-19.65999985,"sorghum",1292
"IS27139.D1EYBACXX.1.250138198",27.75,-18.32999992,"sorghum",1111
"IS27146.70MUKAAXX.1.250006389",32.5,-19.57999992,"sorghum",826
"IS27156.D1EYBACXX.1.250138199",29.54999924,-18.54999924,"sorghum",1036
"IS27164.70MUKAAXX.1.250006426",30.54999924,-19.82999992,"sorghum",1104
"IS27165.D1EYBACXX.1.250138200",31.28000069,-18.89999962,"sorghum",1478
"IS27167.D1EYBACXX.1.250138201",28.52000046,-18.12000084,"sorghum",1090
"IS27169.D1EYBACXX.1.250138202",29.44000053,-19.27000046,"sorghum",1268
"IS27179.D1EYBACXX.1.250138203",30.18000031,-20.85000038,"sorghum",771
"IS27215.D1EYBACXX.1.250138204",29.61000061,-17.55999947,"sorghum",920
"IS27222.D1EYBACXX.1.250138205",30.18000031,-17.62000084,"sorghum",1244
"IS27233.D1EYBACXX.1.250138206",29.39999962,-16.05999947,"sorghum",483
"IS27253.D1EYBACXX.1.250138207",32.18000031,-16.57999992,"sorghum",822
"IS27287.D0D0HACXX.5.250046095",-0.819999993,13.15999985,"sorghum",307
"IS27292.D1EYBACXX.1.250138208",-1.179999948,13.71000004,"sorghum",316
"IS27336.D1EYBACXX.1.250138209",-2.529999971,14.05000019,"sorghum",292
"IS27387.D1EYBACXX.1.250138210",0.699999988,11.25,"sorghum",225
"IS27393.D1EYBACXX.1.250138211",0.02,11.52999973,"sorghum",277
"IS27490.70MUKAAXX.1.250006429",-3.809999943,12.77000046,"sorghum",268
"IS27502.D1EYBACXX.1.250138212",-4.079999924,12.18000031,"sorghum",322
"IS27527.D1EYBACXX.1.250138213",-3.279999971,11.80000019,"sorghum",323
"IS27557.MRG.4.250047552",-2.460000038,12.23999977,"sorghum",303
"IS27587.B064FABXX.1.250009955",14.9796,11.3344,"sorghum",305
"IS27599.B064FABXX.1.250009967",14.63000011,12.22999954,"sorghum",292
"IS27680.D1EYBACXX.1.250138214",-12.86999989,8.479999542,"sorghum",22
"IS27697.MRG.4.250047553",-12.35000038,8.579999924,"sorghum",72
"IS27708.D1EYBACXX.1.250138215",-11.05000019,8,"sorghum",181
"IS27717.D1EYBACXX.1.250138216",-11.55000019,7.929999828,"sorghum",116
"IS27726.D1EYBACXX.1.250138217",-11.42000008,7.230000019,"sorghum",58
"IS27736.D1EYBACXX.1.250138218",-10.73999977,8.619999886,"sorghum",489
"IS27740.D1EYBACXX.1.250138219",-11.77000046,8.449999809,"sorghum",112
"IS27766.D1EYBACXX.1.250138220",-12.18999958,9.279999733,"sorghum",91
"IS27775.D1EYBACXX.1.250138221",-11.42000008,9.850000381,"sorghum",402
"IS27855.B064FABXX.1.250009999",30.95999908,-23.37999916,"sorghum",404
"IS27858.D1EYBACXX.1.250138222",28.73999977,-26.75,"sorghum",1598
"IS27859.D1EYBACXX.1.250138223",31.05999947,-29.14999962,"sorghum",578
"IS27887.MRG.4.250047555",29.48999977,-24.19000053,"sorghum",1280
"IS27912.MRG.4.250047556",29.76000023,-26,"sorghum",1624
"IS27942.D1EYBACXX.1.250138224",45.31999969,14.02999973,"sorghum",1927
"IS28036.D1EYBACXX.1.250138225",44.06999969,17.02000046,"sorghum",2010
"IS28086.D1EYBACXX.1.250138226",43.47999954,13.25,"sorghum",171
"IS28141.MRG.4.250047557",47.45000076,15.23999977,"sorghum",1429
"IS28143.D1EYBACXX.1.250138227",43.18999863,14.13000011,"sorghum",55
"IS28313.MRG.4.250047558",48.20000076,16.02000046,"sorghum",990
"IS28317.D1EYBACXX.1.250138228",49.04999924,14.68000031,"sorghum",597
"IS28332.B064FABXX.1.250010011",44.09000015,13.47000027,"sorghum",1508
"IS28444.D1EYBACXX.1.250138006",45.5,13.52999973,"sorghum",665
"IS28449.MRG.4.250047560",43.04000092,15.11999989,"sorghum",61
"IS28451.MRG.4.250047561",43.04000092,15.11999989,"sorghum",61
"IS28453.D1EYBACXX.1.250138007",44.9075,12.7472,"sorghum",0
"IS28614.MRG.4.250047562",46.27999878,14.19999981,"sorghum",1904
"IS28688.D0D0HACXX.5.250046097",44.47000122,13.44999981,"sorghum",792
"IS28740.B064FABXX.1.250009975",44.15000153,15.31999969,"sorghum",2604
"IS28747.MRG.4.250047563",44.49000168,13.06999969,"sorghum",452
"IS28749.D1EYBACXX.1.250138008",47.04999924,14.18999958,"sorghum",991
"IS28849.B064FABXX.1.250009948",43.56000137,15.14000034,"sorghum",1028
"IS28966.D1EYBACXX.1.250138009",54.27000046,12.52999973,"sorghum",356
"IS28991.B064FABXX.1.250009956",49.24000168,16.04000092,"sorghum",793
"IS29053.D1EYBACXX.1.250138010",43.65000153,15.72000027,"sorghum",1804
"IS29091.MRG.4.250047565",45.20999908,14.48999977,"sorghum",1984
"IS29100.MRG.4.250047566",43.16999817,15.18999958,"sorghum",159
"IS29187.MRG.4.250047567",31.13999939,-26.31999969,"sorghum",1135
"IS29228.D1EYBACXX.1.250138011",31.61000061,-27.21999931,"sorghum",376
"IS29233.70MUKAAXX.1.250006441",31.01000023,-26.95000076,"sorghum",1189
"IS29239.MRG.4.250047569",31.01000023,-26.95000076,"sorghum",1189
"IS29241.MRG.4.250047570",31.01000023,-26.95000076,"sorghum",1189
"IS29304.MRG.4.250047572",31.13999939,-26.31999969,"sorghum",1135
"IS29310.70MUKAAXX.1.250006453",31.85000038,-26.03000069,"sorghum",262
"IS29314.MRG.4.250047573",31.85000038,-26.03000069,"sorghum",262
"IS29326.MRG.4.250047605",31.01000023,-26.95000076,"sorghum",1189
"IS29335.MRG.4.250047606",31.01000023,-26.95000076,"sorghum",1189
"IS29358.MRG.4.250047607",27.62000084,-29.51000023,"sorghum",1651
"IS29392.MRG.4.250047608",28,-29.5,"sorghum",2458
"IS29407.70MUKAAXX.1.250006382",28.14999962,-29.53000069,"sorghum",2365
"IS29409.70MUKAAXX.1.250006390",28.14999962,-29.53000069,"sorghum",2365
"IS29441.MRG.4.250047609",28.70000076,-30.12999916,"sorghum",1974
"IS29468.MRG.4.250047610",27.54999924,-30.02000046,"sorghum",1688
"IS29472.B064FABXX.1.250009983",27.54999924,-30.02000046,"sorghum",1688
"IS29496.70MUKAAXX.1.250006398",27.87999916,-30.26000023,"sorghum",1791
"IS29565.MRG.4.250047612",27.47999954,-29.31999969,"sorghum",1550
"IS29568.MRG.4.250047613",27.47999954,-29.31999969,"sorghum",1550
"IS29569.70MUKAAXX.1.250006410",27.47999954,-29.31999969,"sorghum",1550
"IS29582.MRG.4.250047614",27.47999954,-29.31999969,"sorghum",1550
"IS29664.D1EYBACXX.1.250138012",-70.11000061,18.42000008,"sorghum",110
"IS29685.D1EYBACXX.1.250138013",31.75,-19.05999947,"sorghum",936
"IS29689.MRG.4.250047618",31.62999916,-19.52000046,"sorghum",1011
"IS29691.70MUKAAXX.1.250006442",31.62999916,-19.52000046,"sorghum",1011
"IS29714.MRG.4.250047619",32.22999954,-20.79000092,"sorghum",421
"IS29733.MRG.4.250047620",30.04000092,-20.32999992,"sorghum",938
"IS29757.D1EYBACXX.1.250138014",31.65999985,-21.05999947,"sorghum",409
"IS29772.MRG.4.250047621",32.11999893,-18.53000069,"sorghum",1409
"IS29798.D0D0HACXX.5.250046098",31.5,-16.27000046,"sorghum",459
"IS29808.D1EYBACXX.1.250138015",30.57999992,-16.17000008,"sorghum",388
"IS29838.D1EYBACXX.1.250138016",30.39999962,-17.03000069,"sorghum",1086
"IS29856.D1EYBACXX.1.250138017",31.78000069,-17.64999962,"sorghum",1329
"IS29860.D1EYBACXX.1.250138018",32.22000122,-17.39999962,"sorghum",1143
"IS29866.D1EYBACXX.1.250138019",32.70000076,-16.97999954,"sorghum",684
"IS29870.B064FABXX.1.250010000",28.45999908,-20.90999985,"sorghum",1020
"IS29872.70MUKAAXX.1.250006454",28.45999908,-20.90999985,"sorghum",1020
"IS29876.70MUKAAXX.1.250006466",28.45999908,-20.90999985,"sorghum",1020
"IS29911.70MUKAAXX.1.250006383",29.10000038,-20.03000069,"sorghum",1277
"IS29914.MRG.4.250047622",29.10000038,-20.03000069,"sorghum",1277
"IS29950.MRG.4.250047623",29.28000069,-20.53000069,"sorghum",1097
"IS29966.B064FABXX.1.250010012",28.45999908,-20.90999985,"sorghum",1020
"IS29977.D0D0HACXX.5.250046099",28.45999908,-20.90999985,"sorghum",1020
"IS30024.D1EYBACXX.1.250138020",26.42000008,-18.37999916,"sorghum",754
"IS30079.MRG.4.250047624",27.72999954,-18.93000031,"sorghum",999
"IS30092.MRG.4.250047625",28.55999947,-20.80999947,"sorghum",1086
"IS30095.D1EYBACXX.1.250138021",27.25,-19.45000076,"sorghum",1010
"IS30122.D1EYBACXX.1.250138022",31.54999924,-18.18000031,"sorghum",1617
"IS30145.D1EYBACXX.1.250138023",32.65000153,-18.96999931,"sorghum",1135
"IS30175.70MUKAAXX.1.250006391",32.66999817,-18.07999992,"sorghum",1224
"IS30205.D0D0HACXX.5.250046101",32.59999847,-20.20000076,"sorghum",1037
"IS30207.B064FABXX.1.250010024",32.59999847,-20.20000076,"sorghum",1037
"IS30213.D1EYBACXX.1.250138024",27.39999962,-17.73999977,"sorghum",625
"IS30231.MRG.4.250047626",31.04999924,-17.82999992,"sorghum",1508
"IS30318.D1EYBACXX.1.250138025",116.8600006,33.47999954,"sorghum",25
"IS30319.D1EYBACXX.1.250138026",114.8600006,31.62000084,"sorghum",206
"IS30335.D0D0HACXX.5.250046102",112.5500031,37.88999939,"sorghum",806
"IS30359.D1EYBACXX.1.250138027",117.0299988,37.41999817,"sorghum",16
"IS30360.D1EYBACXX.1.250138028",111.1100006,38.45999908,"sorghum",1057
"IS30371.D1EYBACXX.1.250138029",111.0800018,39,"sorghum",921
"IS30383.MRG.4.250047627",113.25,38.70999908,"sorghum",1109
"IS30391.D1EYBACXX.1.250138030",111.9300003,38.34999847,"sorghum",1300
"IS30397.D0D0HACXX.5.250046103",111.4800034,39.43999863,"sorghum",1247
"IS30398.D1EYBACXX.1.250138031",113.3600006,37.08000183,"sorghum",1266
"IS30400.MRG.4.250047628",112.6800003,36.52999878,"sorghum",1025
"IS30401.D1EYBACXX.1.250138032",113.5999985,37.83000183,"sorghum",732
"IS30405.70MUKAAXX.1.250006399",111.7600021,36.84000015,"sorghum",859
"IS30407.D1EYBACXX.1.250138033",104.4300003,26.77000046,"sorghum",1910
"IS30409.D0D0HACXX.5.250046104",111.1299973,37.50999832,"sorghum",1063
"IS30417.70MUKAAXX.1.250006411",113.0999985,36.18999863,"sorghum",950
"IS30422.D1EYBACXX.1.250138034",111.8300018,38.90999985,"sorghum",1425
"IS30436.70MUKAAXX.1.250006431",112.7399979,37.68000031,"sorghum",794
"IS30441.70MUKAAXX.1.250006443",112.1699982,37.20000076,"sorghum",750
"IS30443.70MUKAAXX.1.250006455",112.3099976,37.34999847,"sorghum",782
"IS30444.D1EYBACXX.1.250138035",117.3799973,27.47999954,"sorghum",498
"IS30450.MRG.4.250047631",113.6800003,39.68999863,"sorghum",1350
"IS30451.70MUKAAXX.1.250006467",114.2300034,39.43000031,"sorghum",1143
"IS30452.D1EYBACXX.1.250138036",112.8099976,39.52000046,"sorghum",1046
"IS30455.D1EYBACXX.1.250138037",118.8499985,32.83000183,"sorghum",28
"IS30460.MRG.4.250047633",112.6800003,36.52999878,"sorghum",1025
"IS30466.MRG.4.250047634",112.8799973,36.31999969,"sorghum",952
"IS30572.MRG.4.250047640",14.32999992,10.59000015,"sorghum",410
"IS30619.B064FABXX.1.250009957",14.89999962,12.38000011,"sorghum",293
"IS3073.628P7AAXX.7.250007019",33.36000061,13.53999996,"sorghum",453
"IS30748.B064FABXX.1.250009968",14.13000011,11.02999973,"sorghum",487
"IS3075.C1AB3ACXX.7.250137273",34.40999985,14.23999977,"sorghum",452
"IS30838.MRG.4.250047641",13.52000046,10,"sorghum",689
"IS30853.D1EYBACXX.1.250138038",13.97000027,8.829999924,"sorghum",214
"IS30855.D1EYBACXX.1.250138039",13.23999977,8.470000267,"sorghum",494
"IS30858.D1EYBACXX.1.250138040",14.75,7.829999924,"sorghum",616
"IS30860.D1EYBACXX.1.250138041",15.39000034,7.829999924,"sorghum",581
"IS30864.D1EYBACXX.1.250138042",14.82999992,7.170000076,"sorghum",1026
"IS30867.D1EYBACXX.1.250138043",14.18999958,7.329999924,"sorghum",1224
"IS30868.D1EYBACXX.1.250138044",13.5,7.5,"sorghum",1158
"IS31043.MRG.4.250047642",33.33000183,3.349999905,"sorghum",1057
"IS31179.B064FABXX.1.250010013",34.29999924,1.049999952,"sorghum",1576
"IS31186.MRG.4.250047643",33.54999924,1.799999952,"sorghum",1071
"IS31195.B064FABXX.1.250010025",34.06999969,1.700000048,"sorghum",1047
"IS31202.B064FABXX.1.250009940",33.09000015,0.589999974,"sorghum",1118
"IS3127.C1AB3ACXX.7.250137274",67.106626,36.707529,"sorghum",389
"IS31299.B064FABXX.1.250009980",29.93000031,-0.99000001,"sorghum",1987
"IS31446.MRG.4.250047644",30.25,0.129999995,"sorghum",929
"IS31533.B064FABXX.1.250009958",30.76000023,-3.059999943,"sorghum",1427
"IS31557.MRG.4.250047645",30.04000092,-3.980000019,"sorghum",1319
"IS31559.70MUKAAXX.1.250006419",29.97999954,-2.349999905,"sorghum",1387
"IS31666.D1EYBACXX.1.250138045",13.1166658,-5.1000004,"sorghum",365
"IS31706.MRG.4.250047648",44.09000015,13.47999954,"sorghum",1508
"IS31714.MRG.4.250047649",44.20000076,14.42000008,"sorghum",2041
"IS31852.B064FABXX.1.250009990",44.47000122,13.44999981,"sorghum",792
"IS31861.B064FABXX.1.250010002",44.52000046,13.59000015,"sorghum",1079
"IS31869.D1EYBACXX.1.250138047",48.43999863,14.47999954,"sorghum",754
"IS31965.D1EYBACXX.1.250138048",43.09000015,16.12000084,"sorghum",120
"IS32050.B064FABXX.1.250010014",43.33000183,15.28999996,"sorghum",536
"IS32087.B064FABXX.1.250010026",44.45999908,13.43999958,"sorghum",792
"IS32092.B064FABXX.1.250009977",49.24000168,16.04000092,"sorghum",793
"IS32150.D1EYBACXX.1.250138050",44.09000015,16.36000061,"sorghum",1610
"IS32245.MRG.4.250047650",44.18999863,14.52000046,"sorghum",2185
"IS32262.D1EYBACXX.1.250138051",48.34000015,15.14999962,"sorghum",1277
"IS32337.D1EYBACXX.1.250138052",85.26000214,21.68000031,"sorghum",615
"IS32349.MRG.4.250047651",82.45999908,19.53000069,"sorghum",626
"IS32357.D1EYBACXX.1.250138053",82.79000092,20.5,"sorghum",341
"IS32370.D1EYBACXX.1.250138054",84.30000305,20.82999992,"sorghum",110
"IS32373.D1EYBACXX.1.250138055",83.98999786,21.46999931,"sorghum",158
"IS32401.D1EYBACXX.1.250138056",85.36000061,24,"sorghum",596
"IS32404.D1EYBACXX.1.250138057",86.83000183,23.94000053,"sorghum",175
"IS32405.D1EYBACXX.1.250138058",87.25,24.27000046,"sorghum",163
"IS32420.D1EYBACXX.1.250138059",84.25,24.27000046,"sorghum",308
"IS32425.D1EYBACXX.1.250138060",85.18000031,26.37999916,"sorghum",63
"IS32426.D1EYBACXX.1.250138061",86.91000366,24.87999916,"sorghum",104
"IS32439.MRG.4.250047652",86.47000122,25.37999916,"sorghum",42
"IS32449.D1EYBACXX.1.250138062",83.36000061,24.40999985,"sorghum",242
"IS32454.B064FABXX.1.250009959",85.41000366,24.82999992,"sorghum",96
"IS32459.D1EYBACXX.1.250138063",84.37000275,24.75,"sorghum",115
"IS32461.D1EYBACXX.1.250138064",83.19000244,23.12000084,"sorghum",593
"IS32471.D1EYBACXX.1.250138065",81.77999878,22.75,"sorghum",813
"IS32475.D1EYBACXX.1.250138066",83.20999908,22.47999954,"sorghum",381
"IS32506.D1EYBACXX.1.250138067",81.38999939,17.79999924,"sorghum",68
"IS32569.70MUKAAXX.1.250006400",44.08000183,2.789999962,"sorghum",203
"IS32571.D1EYBACXX.1.250138068",44.84000015,2.99000001,"sorghum",136
"IS32685.D1EYBACXX.1.250138069",45.49000168,3.890000105,"sorghum",156
"IS32754.MRG.4.250047697",45.11999893,2.140000105,"sorghum",87
"IS32986.B064FABXX.1.250009969",34.74000168,-4.820000172,"sorghum",1506
"IS33023.MRG.4.250047654",32.81999969,-5.019999981,"sorghum",1194
"IS33173.B064FABXX.1.250009991",14.38000011,12.38000011,"sorghum",288
"IS33178.B064FABXX.1.250010003",14.38000011,10.51000023,"sorghum",395
"IS33209.B064FABXX.1.250010015",14.65999985,10.78999996,"sorghum",328
"IS33242.D1EYBACXX.1.250138070",15.43999958,10,"sorghum",332
"IS33261.70MUKAAXX.1.250006427",14.60999966,10.06999969,"sorghum",387
"IS33716.D1EYBACXX.1.250138071",76.69000244,17.82999992,"sorghum",583
"IS33844.MRG.4.250047659",75.90000153,17.67000008,"sorghum",459
"IS33861.D1EYBACXX.1.250138072",75.08999634,17.37000084,"sorghum",520
"IS33973.D1EYBACXX.1.250138073",78.90000153,13.64999962,"sorghum",546
